StateName,AnimName,Duration
Weakness01,Weakness01,55.000000
Weakness01.001,Weakness01.001,81.000000
Weakness01.002,Weakness01.002,51.000000
Weakness02,Weakness02,82.000000
Weakness02.001,Weakness02.001,81.000000
Weakness02.002,Weakness02.002,80.000000
XA_Loop_D,XA_Loop_D,161.000000
XA_Loop_L,XA_Loop_L,161.000000
XA_Loop_R,XA_Loop_R,161.000000
XA_Loop_RL_Mid,XA_Loop_RL_Mid,161.000000
XA_Loop_Stand,XA_Loop_Stand,161.000000
XA_Loop_U,XA_Loop_U,161.000000
XA_Shake_Loop,XA_Shake_Loop,121.000000
XA_Start,XA_Start,37.000000
Rib_AirAttack_End,Rib_AirAttack_End,113.000000
Rib_AirAttack_Loop_1,Rib_AirAttack_Loop_1,18.000000
Rib_AirAttack_Loop_2,Rib_AirAttack_Loop_2,40.000000
Rib_AirAttack_Start,Rib_AirAttack_Start,21.000000
Rib_Attack01,Rib_Attack01,135.000000
Rib_Attack02,Rib_Attack02,308.000000
Rib_Attack03,Rib_Attack03,357.000000
Rib_Attack04,Rib_Attack04,313.000000
Rib_Attack05,Rib_Attack05,141.000000
Rib_Attack06,Rib_Attack06,132.000000
Rib_Attack07,Rib_Attack07,380.000000
Rib_Attack08,Rib_Attack08,226.000000
Rib_Attack08_H,Rib_Attack08_H,226.000000
Rib_Attack_charge,Rib_Attack_charge,57.000000
Rib_Attack_H_01,Rib_Attack_H_01,167.000000
Rib_Attack_H_0201,Rib_Attack_H_0201,85.000000
Rib_Attack_H_0202,Rib_Attack_H_0202,153.000000
Rib_Attack_H_0203,Rib_Attack_H_0203,157.000000
Rib_Attack_Jump_End02,Rib_Attack_Jump_End02,30.000000
Rib_Attack_Jump_Start,Rib_Attack_Jump_Start,31.000000
Rib_Behit_B_L,Rib_Behit_B_L,61.000000
Rib_Behit_B_R,Rib_Behit_B_R,58.000000
Rib_Behit_Fly_Fall,Rib_Behit_Fly_Fall,30.000000
Rib_Behit_Fly_Loop,Rib_Behit_Fly_Loop,40.000000
Rib_Behit_Fly_Start,Rib_Behit_Fly_Start,30.000000
Rib_Behit_Hover,Rib_Behit_Hover,30.000000
Rib_Behit_Push_Fall,Rib_Behit_Push_Fall,32.000000
Rib_Behit_Push_Loop,Rib_Behit_Push_Loop,40.000000
Rib_Behit_Push_Start,Rib_Behit_Push_Start,30.000000
Rib_Behit_S_L,Rib_Behit_S_L,60.000000
Rib_Behit_S_R,Rib_Behit_S_R,54.000000
Rib_Burst01,Rib_Burst01,182.000000
Rib_Captured,Rib_Captured,46.000000
Rib_Climb_Boost_L,Rib_Climb_Boost_L,16.000000
Rib_Climb_Boost_L_Start,Rib_Climb_Boost_L_Start,21.000000
Rib_Climb_Boost_L_Stop,Rib_Climb_Boost_L_Stop,35.000000
Rib_Climb_Boost_OnTop_LF,Rib_Climb_Boost_OnTop_LF,16.000000
Rib_Climb_Boost_OnTop_RF,Rib_Climb_Boost_OnTop_RF,16.000000
Rib_Climb_Boost_OnTopToSprint_LF,Rib_Climb_Boost_OnTopToSprint_LF,27.000000
Rib_Climb_Boost_OnTopToSprint_RF,Rib_Climb_Boost_OnTopToSprint_RF,27.000000
Rib_Climb_Boost_R,Rib_Climb_Boost_R,16.000000
Rib_Climb_Boost_R_Start,Rib_Climb_Boost_R_Start,15.000000
Rib_Climb_Boost_R_Stop,Rib_Climb_Boost_R_Stop,35.000000
Rib_Climb_Boost_ShortVault_LF,Rib_Climb_Boost_ShortVault_LF,11.000000
Rib_Climb_Boost_ShortVault_RF,Rib_Climb_Boost_ShortVault_RF,11.000000
Rib_Climb_Boost_ShortVaultToSprint_LF,Rib_Climb_Boost_ShortVaultToSprint_LF,25.000000
Rib_Climb_Boost_ShortVaultToSprint_RF,Rib_Climb_Boost_ShortVaultToSprint_RF,25.000000
Rib_Climb_Boost_U,Rib_Climb_Boost_U,16.000000
Rib_Climb_Boost_U_Start,Rib_Climb_Boost_U_Start,20.000000
Rib_Climb_Boost_U_Stop,Rib_Climb_Boost_U_Stop,35.000000
Rib_Climb_Boost_Vault,Rib_Climb_Boost_Vault,29.000000
Rib_Climb_Boost_VaultToFall,Rib_Climb_Boost_VaultToFall,16.000000
Rib_Climb_Boost_VaultTop,Rib_Climb_Boost_VaultTop,44.000000
Rib_Climb_D1_Stop,Rib_Climb_D1_Stop,80.000000
Rib_Climb_D2_Stop,Rib_Climb_D2_Stop,80.000000
Rib_Climb_D_1,Rib_Climb_D_1,40.000000
Rib_Climb_D_2,Rib_Climb_D_2,40.000000
Rib_Climb_Dash_D,Rib_Climb_Dash_D,40.000000
Rib_Climb_Dash_DL,Rib_Climb_Dash_DL,40.000000
Rib_Climb_Dash_DR,Rib_Climb_Dash_DR,40.000000
Rib_Climb_Dash_L,Rib_Climb_Dash_L,40.000000
Rib_Climb_Dash_R,Rib_Climb_Dash_R,40.000000
Rib_Climb_Dash_U,Rib_Climb_Dash_U,40.000000
Rib_Climb_Dash_UL,Rib_Climb_Dash_UL,40.000000
Rib_Climb_Dash_UR,Rib_Climb_Dash_UR,40.000000
Rib_Climb_DL1_Stop,Rib_Climb_DL1_Stop,80.000000
Rib_Climb_DL2_Stop,Rib_Climb_DL2_Stop,80.000000
Rib_Climb_DL_1,Rib_Climb_DL_1,40.000000
Rib_Climb_DL_2,Rib_Climb_DL_2,40.000000
Rib_Climb_DR1_Stop,Rib_Climb_DR1_Stop,80.000000
Rib_Climb_DR2_Stop,Rib_Climb_DR2_Stop,80.000000
Rib_Climb_DR_1,Rib_Climb_DR_1,40.000000
Rib_Climb_DR_2,Rib_Climb_DR_2,40.000000
Rib_Climb_L1_Stop,Rib_Climb_L1_Stop,80.000000
Rib_Climb_L2_Stop,Rib_Climb_L2_Stop,80.000000
Rib_Climb_L_1,Rib_Climb_L_1,40.000000
Rib_Climb_L_2,Rib_Climb_L_2,40.000000
Rib_Climb_Move,Rib_Climb_Move,30.000000
Rib_Climb_OnTop,Rib_Climb_OnTop,53.000000
Rib_Climb_R1_Stop,Rib_Climb_R1_Stop,80.000000
Rib_Climb_R2_Stop,Rib_Climb_R2_Stop,80.000000
Rib_Climb_R_1,Rib_Climb_R_1,40.000000
Rib_Climb_R_2,Rib_Climb_R_2,40.000000
Rib_Climb_Stand,Rib_Climb_Stand,80.000000
Rib_Climb_Start_Down,Rib_Climb_Start_Down,45.000000
Rib_Climb_Start_Up,Rib_Climb_Start_Up,45.000000
Rib_Climb_U1_Stop,Rib_Climb_U1_Stop,80.000000
Rib_Climb_U2_Stop,Rib_Climb_U2_Stop,80.000000
Rib_Climb_U_1,Rib_Climb_U_1,40.000000
Rib_Climb_U_2,Rib_Climb_U_2,40.000000
Rib_Climb_UL1_Stop,Rib_Climb_UL1_Stop,80.000000
Rib_Climb_UL2_Stop,Rib_Climb_UL2_Stop,80.000000
Rib_Climb_UL_1,Rib_Climb_UL_1,40.000000
Rib_Climb_UL_2,Rib_Climb_UL_2,40.000000
Rib_Climb_UR1_Stop,Rib_Climb_UR1_Stop,80.000000
Rib_Climb_UR2_Stop,Rib_Climb_UR2_Stop,80.000000
Rib_Climb_UR_1,Rib_Climb_UR_1,40.000000
Rib_Climb_UR_2,Rib_Climb_UR_2,40.000000
Rib_Climb_Vault,Rib_Climb_Vault,48.000000
Rib_Death,Rib_Death,75.000000
Rib_Death_InWater,Rib_Death_InWater,95.000000
Rib_Drag_End,Rib_Drag_End,130.000000
Rib_Drag_Loop_D,Rib_Drag_Loop_D,60.000000
Rib_Drag_Loop_F,Rib_Drag_Loop_F,60.000000
Rib_Drag_Loop_U,Rib_Drag_Loop_U,60.000000
Rib_Drag_Start_D,Rib_Drag_Start_D,50.000000
Rib_Drag_Start_F,Rib_Drag_Start_F,50.000000
Rib_Drag_Start_U,Rib_Drag_Start_U,50.000000
Rib_Execution_Fuludelisi,Rib_Execution_Fuludelisi,380.000000
Rib_Fall_LeanPose_0,Rib_Fall_LeanPose_0,1.000000
Rib_Fall_Loop,Rib_Fall_Loop,80.000000
Rib_Fall_Loop_Fast,Rib_Fall_Loop_Fast,80.000000
Rib_FixHook_End,Rib_FixHook_End,40.000000
Rib_FixHook_End_Fast,Rib_FixHook_End_Fast,40.000000
Rib_FixHook_Loop_D,Rib_FixHook_Loop_D,200.000000
Rib_FixHook_Loop_F,Rib_FixHook_Loop_F,200.000000
Rib_FixHook_Loop_L,Rib_FixHook_Loop_L,200.000000
Rib_FixHook_Loop_R,Rib_FixHook_Loop_R,200.000000
Rib_FixHook_Loop_U,Rib_FixHook_Loop_U,200.000000
Rib_FixHook_Start01_D,Rib_FixHook_Start01_D,15.000000
Rib_FixHook_Start01_F,Rib_FixHook_Start01_F,15.000000
Rib_FixHook_Start01_U,Rib_FixHook_Start01_U,15.000000
Rib_FixHook_Start02_D,Rib_FixHook_Start02_D,45.000000
Rib_FixHook_Start02_F,Rib_FixHook_Start02_F,45.000000
Rib_FixHook_Start02_U,Rib_FixHook_Start02_U,45.000000
Rib_Fly_Pose_B,Rib_Fly_Pose_B,160.000000
Rib_Fly_Pose_F,Rib_Fly_Pose_F,160.000000
Rib_Fly_Pose_L,Rib_Fly_Pose_L,160.000000
Rib_Fly_Pose_R,Rib_Fly_Pose_R,160.000000
Rib_Fly_Stand,Rib_Fly_Stand,160.000000
Rib_Fly_Start,Rib_Fly_Start,104.000000
Rib_Hook_Up,Rib_Hook_Up,40.000000
Rib_Jump_Loop,Rib_Jump_Loop,40.000000
Rib_Jump_Run_LF,Rib_Jump_Run_LF,21.000000
Rib_Jump_Run_RF,Rib_Jump_Run_RF,21.000000
Rib_Jump_Second_B,Rib_Jump_Second_B,30.000000
Rib_Jump_Second_F,Rib_Jump_Second_F,30.000000
Rib_Jump_Walk_LF,Rib_Jump_Walk_LF,21.000000
Rib_Jump_Walk_RF,Rib_Jump_Walk_RF,21.000000
Rib_Land_Heavy,Rib_Land_Heavy,50.000000
Rib_Land_Light,Rib_Land_Light,31.000000
Rib_Land_Roll,Rib_Land_Roll,55.000000
Rib_Landslide_B,Rib_Landslide_B,100.000000
Rib_Landslide_B_ToSprint,Rib_Landslide_B_ToSprint,16.000000
Rib_Landslide_F,Rib_Landslide_F,100.000000
Rib_Landslide_Sprint_Loop,Rib_Landslide_Sprint_Loop,50.000000
Rib_Landslide_Sprint_Pose_F,Rib_Landslide_Sprint_Pose_F,1.000000
Rib_Landslide_Sprint_Start,Rib_Landslide_Sprint_Start,24.000000
Rib_LeanPose_0,Rib_LeanPose_0,1.000000
Rib_LeanPose_B,Rib_LeanPose_B,1.000000
Rib_LeanPose_F,Rib_LeanPose_F,1.000000
Rib_LeanPose_L,Rib_LeanPose_L,1.000000
Rib_LeanPose_R,Rib_LeanPose_R,1.000000
Rib_LocoDetail_Accel_B,Rib_LocoDetail_Accel_B,30.000000
Rib_LocoDetail_Accel_F,Rib_LocoDetail_Accel_F,30.000000
Rib_LocoDetail_Accel_L,Rib_LocoDetail_Accel_L,30.000000
Rib_LocoDetail_Accel_R,Rib_LocoDetail_Accel_R,30.000000
Rib_Manipulate_Absorb_End,Rib_Manipulate_Absorb_End,28.000000
Rib_Manipulate_Absorb_Loop,Rib_Manipulate_Absorb_Loop,80.000000
Rib_Manipulate_Absorb_Start,Rib_Manipulate_Absorb_Start,35.000000
Rib_Manipulate_Hold,Rib_Manipulate_Hold,1.000000
Rib_Manipulate_Release_F,Rib_Manipulate_Release_F,60.000000
Rib_Manipulate_Release_F_02,Rib_Manipulate_Release_F_02,60.000000
Rib_Move_B,Rib_Move_B,40.000000
Rib_Move_F,Rib_Move_F,40.000000
Rib_Move_Limit_B,Rib_Move_Limit_B,60.000000
Rib_Move_Limit_F,Rib_Move_Limit_F,60.000000
Rib_Run_B,Rib_Run_B,22.000000
Rib_Run_F,Rib_Run_F,22.000000
Rib_Run_LB,Rib_Run_LB,22.000000
Rib_Run_LF,Rib_Run_LF,22.000000
Rib_Run_Pose_F,Rib_Run_Pose_F,1.000000
Rib_Run_Pose_L,Rib_Run_Pose_L,1.000000
Rib_Run_Pose_R,Rib_Run_Pose_R,1.000000
Rib_Run_RB,Rib_Run_RB,22.000000
Rib_Run_RF,Rib_Run_RF,22.000000
Rib_Run_Turnback,Rib_Run_Turnback,50.000000
Rib_Sit_L_End,Rib_Sit_L_End,74.000000
Rib_Sit_L_Start,Rib_Sit_L_Start,74.000000
Rib_Sit_M_End,Rib_Sit_M_End,50.000000
Rib_Sit_M_Start,Rib_Sit_M_Start,47.000000
Rib_Sit_R_End,Rib_Sit_R_End,76.000000
Rib_Sit_R_Start,Rib_Sit_R_Start,55.000000
Rib_Sit_Stand,Rib_Sit_Stand,358.000000
Rib_Skill01,Rib_Skill01,218.000000
Rib_SkillQte,Rib_SkillQte,167.000000
Rib_Sprint_F,Rib_Sprint_F,16.000000
Rib_Sprint_Impulse_F,Rib_Sprint_Impulse_F,16.000000
Rib_Stand1,Rib_Stand1,80.000000
Rib_Stand1_Action01,Rib_Stand1_Action01,363.000000
Rib_Stand1_Action02,Rib_Stand1_Action02,591.000000
Rib_Stand1_Action03,Rib_Stand1_Action03,665.000000
Rib_Stand1_Turn_L90D,Rib_Stand1_Turn_L90D,45.000000
Rib_Stand1_Turn_R90D,Rib_Stand1_Turn_R90D,45.000000
Rib_Stand2,Rib_Stand2,80.000000
Rib_Stand3,Rib_Stand3,80.000000
Rib_Stand_Control,Rib_Stand_Control,59.000000
Rib_StandChange,Rib_StandChange,372.000000
Rib_StandChange02,Rib_StandChange02,392.000000
Rib_StandUp,Rib_StandUp,40.000000
Rib_Stop_Run_L,Rib_Stop_Run_L,40.000000
Rib_Stop_Run_R,Rib_Stop_Run_R,40.000000
Rib_Stop_Sprint_L,Rib_Stop_Sprint_L,44.000000
Rib_Stop_Sprint_R,Rib_Stop_Sprint_R,44.000000
Rib_Stop_Walk_L,Rib_Stop_Walk_L,45.000000
Rib_Stop_Walk_R,Rib_Stop_Walk_R,45.000000
Rib_Summon,Rib_Summon,55.000000
Rib_Super_Sprint_End,Rib_Super_Sprint_End,17.000000
Rib_Super_Sprint_Start,Rib_Super_Sprint_Start,13.000000
Rib_Super_Sprint_Start_F,Rib_Super_Sprint_Start_F,18.000000
